datetime,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,cat_feature_1,cat_feature_2,cat_feature_3
1/20/23 17:30,-1.516642549,-0.762133449,1.4882327174977978,0.21751349593878547,0.8903451182938869,-0.242914231,0.5171063770094092,5.866561656,-0.712347052,1.0711133698724304,A,X,C
1/20/23 17:40,1.4769344261182744,2.585975175683896,-0.73897751,-0.789352366,4.579613135263129,1.7418184149597142,0.095309033,3.2952108936064546,-0.080093393,0.8226395350231324,B,Y,C
1/20/23 17:50,-1.167779551,0.41905073475346005,0.41242984562764806,-1.438426719,1.9148173304347367,0.7848253685484937,0.7672254636495847,3.758372763242263,-1.078225226,-0.813995945,A,Y,B
1/20/23 18:00,0.2167755637626291,0.6132655446611438,0.8958539015207245,-1.269923087,2.2737112129256927,1.0771925042677897,0.4869881388370644,5.6005103401991505,-0.721947716,-0.686812734,C,X,B
1/20/23 18:10,-1.097302528,1.1377767806686623,-0.214142589,1.196133717091107,2.242263620626971,1.4170770333431444,-0.054488094,3.059772071529287,-1.087341435,0.4569204641757125,B,X,B
1/20/23 18:20,-0.588866827,-1.421349945,-0.093883931,-0.613253815,2.353818960904796,3.6028321358108735,2.1519825670043002,4.155519939059714,0.2447850879665718,-1.175443747,C,X,C
1/20/23 18:30,-0.837262431,1.7522919091220317,0.9569051470359277,-0.338908546,1.1529396959479454,0.041589067558433994,-0.546183363,3.3717158447422655,0.42530876948877877,-0.625686424,C,X,C
1/20/23 18:40,-0.607875261,-2.508957178,-0.137349472,1.4503402587590621,2.4385728061678997,1.4204009231298556,1.4544569567083374,5.363705321594061,0.687049347,-1.040565665,B,X,A
1/20/23 18:50,-0.539122703,-0.76876641,-2.07720827,-1.122150561,3.8215016963351944,1.012635254401941,-1.354292926,2.8152015380406548,-0.753649711,-1.00833401,A,Y,C
1/20/23 19:00,-0.548268795,-0.459031673,1.503883345208916,-0.726994826,-0.00919278,0.9960325033075258,0.813616536,3.932856122694346,0.5079430785450259,-0.720064494,A,Y,C
1/20/23 19:10,0.8333339117803071,0.5817233649705059,-0.97547548,-0.768766829,2.0323130979861777,1.7742396180401812,1.4365683517268375,2.9530381511177177,0.11310007824801788,0.9060041545055426,A,X,B
1/20/23 19:20,-1.104862793,0.21871826614148773,0.21547675941942995,1.6180684811660395,0.878433869,-0.419313031,-1.907219071,2.533442284506995,-0.057752497,-1.75454648,B,X,B
1/20/23 19:30,0.22054142701386686,-0.166814741,-1.317778313,1.9933835005824139,2.9888747887507794,-0.498685024,0.13895057305509406,2.1018968341493394,-1.241422828,0.4334842799789711,B,X,C
1/20/23 19:40,1.2179591523055584,-0.011997345,-0.510879353,0.7515632254021709,3.141134575210248,0.31976551348186155,0.7154140412440437,3.8353313403531155,0.15325349931811524,0.2579473328101976,B,X,C
1/20/23 19:50,-0.513196365,-0.978023024,-0.436485896,0.7833847241542399,1.8723479033707344,-0.182699772,0.2519636041280662,4.483651018728875,0.1849566199111648,0.9683437640849304,A,X,B
1/20/23 20:00,-0.717918891,-1.497232394,0.17417109428916483,-0.580355003,2.060889924980312,0.3185008529981731,0.37815593560696337,4.0183204989509544,0.10172844454223381,0.25704898713049923,B,X,B
1/20/23 20:10,-0.230524625,0.7265116223360603,-0.877132269,1.9473284869042828,1.1190464775571254,1.5627487850530115,0.13622316237666343,4.234608309367239,0.4000507572772094,-0.378839325,A,Y,B
1/20/23 20:20,1.1797252083607102,0.6937061125361853,1.982834634914577,0.2676962543586619,-0.357766087,-0.478146723,-1.094247826,3.5655970115007447,0.6945956590694305,-0.815309725,C,X,A
1/20/23 20:30,0.1941076309533577,1.5844943751570586,0.024532146,0.8531102644497399,1.7298017973062065,-0.304678963,2.368045592155442,4.984378640022474,-1.098023309,0.9904116739094514,A,Z,C
1/20/23 20:40,-0.531214295,-0.790017097,0.881041819,-0.105524939,1.7862929165194321,0.17431100352657702,-0.503537863,4.727798882664766,-0.216696086,0.4969480842552928,A,Z,A
1/20/23 20:50,0.48387665118803974,0.6928152103009226,-0.008854409,-0.268032587,2.0430304017099536,-0.228318426,0.43416123877890517,4.125526368423811,0.5157676015642436,-0.493135659,B,X,C
1/20/23 21:00,-1.10229215,-0.283706728,0.9972680896576924,1.6630422595961174,-1.278558903,-1.914005828,-0.646839677,4.205435620196983,-0.268394821,0.9089117241666606,B,X,B
1/20/23 21:10,0.68135951,1.1904749851934822,-2.100650019,0.53972368,0.27464189164877206,-0.580127643,-2.27586319,3.534222846,0.9594235570618448,-0.445878215,A,X,A
1/20/23 21:20,0.4086073077017676,1.0219627766781416,-0.704745501,1.4513754610703817,0.5169169682121499,0.6873732422375044,-0.924512874,5.945427101337894,0.090178497,-0.000941865,C,Y,B
1/20/23 21:30,-0.307808471,0.2112093992244567,-0.521795923,0.2553281717450444,2.083098788557404,1.4375467509326465,-1.447606692,4.808209457552438,-1.954922641,-0.604483709,A,X,A
1/20/23 21:40,-0.838585798,-0.339530157,-0.529885499,-0.848366536,2.585266868411714,-1.154618568,1.0915675392244895,3.897190875193898,0.8394289191976938,0.5338419044002284,A,X,C
1/20/23 21:50,-0.886680922,0.9609321786082614,0.5186778375428804,-0.583342933,0.8374245499292092,-1.159282399,-0.606868016,3.8273742764007346,-0.117103227,-0.99419135,A,X,A
1/20/23 22:00,0.5348173363459102,0.6469045232565658,0.5871649728645045,0.10296524246461053,1.724136675206613,0.030233802717335615,-0.514091339,3.610295620191016,-1.769710833,-0.298588688,C,X,C
1/20/23 22:10,1.2289805024890619,-0.684440402,-0.074051482,-0.626500216,1.4211025054692135,-2.075595065,-1.064330713,3.701329305431825,-0.25228986,-0.654553783,A,X,B
1/20/23 22:20,-0.637307747,-1.327798673,-0.049296378,-1.107461409,4.032004852361054,-0.444970203,0.094035399,4.246399129133942,-1.268364379,0.2637119616620167,A,Y,B
1/20/23 22:30,0.45838670355148425,-0.288532901,2.440511662070256,1.2014170317870247,1.6151943495513912,-1.73604206,-0.716458516,2.2933290341703456,0.7531312855941531,0.3884879182410328,B,Y,A
1/20/23 22:40,-2.087027019,1.515413815348209,0.32459344420121894,-0.544870071,1.572966901741597,1.3690612998424652,0.9923547312467885,3.750892680908485,-0.03584098,-1.104160927,C,X,A
1/20/23 22:50,-0.584617731,1.1464871587330383,-2.225207269,0.1381927477913204,1.184003114891784,-0.769331154,0.30203932308916087,3.868904825827506,-0.923745365,0.4064313888247452,A,X,C
1/20/23 23:00,-0.031058933,-1.11232747,0.7701123988840637,0.29613358988560473,0.099022129,1.6528341863390272,-0.571825786,3.9916886377469463,0.8108480569628599,-1.476723384,A,X,C
1/20/23 23:10,-0.909683417,-1.167757416,0.5594652200729083,-0.588153125,2.646482680541019,1.113521353458339,0.8502330518370192,4.174612237534211,0.45852566599624855,2.1919731714389608,C,X,A
1/20/23 23:20,-0.936506375,1.2746838496794863,1.159344911644286,1.4507994663087393,1.7335662296852705,-0.646317298,0.007940523,4.031881104466646,-0.235764737,-0.511473069,C,X,C
1/20/23 23:30,-0.667779556,-1.135635905,0.598398228,-1.117141761,1.6116284777958567,-1.071959637,0.021496906,4.405099577668927,-1.24559744,1.0492606649689424,C,X,B
1/20/23 23:40,0.29219272832637316,0.5092953236420079,-0.904754617,0.2616252635807709,2.1823658849391765,-0.193545749,-1.462634904,3.865032444525046,-0.842473794,0.20116639256583332,B,X,A
1/20/23 23:50,-0.187329018,-0.616071215,0.8900045534343876,0.24611770637658364,0.4221796609111679,-0.104646624,-0.071086133,4.988003401127542,-0.85745791,0.24179550101917074,B,X,C
1/21/23 0:00,-2.238231233,1.6170449245216825,0.099305956,-0.054254603,3.770570782040924,0.34614694395240136,0.3215446393179984,4.657831155243791,0.7464972032643885,-1.166073926,B,X,B
1/21/23 0:10,-2.120700153,-0.770424799,1.046164314479543,-1.296912613,0.17939188459349786,-0.77654329,1.3335668221983452,6.245938008918618,-1.680897286,0.8434408590816379,B,X,B
1/21/23 0:20,-0.606865178,1.1433615302058282,1.5478990468371294,0.8708175518634642,3.7763494821795245,0.746394874,-0.75189363,4.7017400412655395,-0.047234817,0.048647132,C,X,A
1/21/23 0:30,0.45768658605355206,0.18485865406036467,-0.121866263,0.7435106703345966,1.9850729672562726,0.26532805499989953,2.2781086233855112,3.2548348008360786,-0.250284391,0.4701396886843902,A,X,B
1/21/23 0:40,-2.747504843,0.2521948542342867,0.8757969662404301,-0.675568529,1.613699994750911,-0.340395157,0.5568683168289861,3.8432155936153207,1.0355390177754167,-0.090714323,A,X,A
1/21/23 0:50,-0.499730176,-1.970308581,1.033653479491662,0.7074872072053618,2.6711451288781736,-0.712040655,-1.519411876,3.4926925679798266,0.23273655767532012,0.130043063,A,X,A
1/21/23 1:00,-0.526247857,-2.202913353,0.15874986779630665,0.37490768630077576,1.6536173685802593,-0.184884983,-0.845198114,4.007965348966847,0.5352102851436686,-0.887171594,C,Y,A
1/21/23 1:10,1.3883377782084478,-0.22056594,1.9580902302447032,-1.280612145,2.931801478035193,-0.816901252,1.420999164216819,5.097863165815548,-0.525360004,-0.152891077,B,X,B
1/21/23 1:20,-0.385021812,0.24690606341661173,1.0455433583853495,-0.853928915,2.307908187026143,0.058438694883587584,1.2432291429623945,3.676149062131658,-1.230998188,-0.419889208,A,X,B
1/21/23 1:30,0.38298898474092846,-1.125197828,-0.585388011,1.1382814448895793,2.7127570740718823,0.085438685,0.018093481560502625,3.4314858822884218,-0.325475976,-0.705571198,A,X,A
1/21/23 1:40,0.14125714008746323,-1.08869341,0.26007935181505776,0.3094161851420503,3.040105779,0.26170728347633937,0.149917703,4.516287342432769,0.7771623859264323,0.1345257396949132,A,X,B
1/21/23 1:50,-2.13056648,0.56147263,0.860168903,-0.564302946,1.8256954266828758,1.7662424096718539,-1.164610274,3.1847387285509163,0.7748906311517684,0.36338695581851566,B,Y,A
1/21/23 2:00,0.7682072166317373,0.5628544804571306,1.9200894204264596,-0.858475891,2.9645860728527986,-0.13244472,1.321442740235342,3.1256738927120784,-0.430587571,0.25077200972984653,C,X,C
1/21/23 2:10,0.21539650545628794,-0.13774106,0.62085659,-0.515393798,2.517918933571501,1.0045978671244824,-0.987767087,4.381974550765904,-0.860743805,-0.102260795,A,X,C
1/21/23 2:20,0.5082686396745896,0.780201721,0.2894601201412662,-0.44447953,3.333965517185674,0.22958739697570169,0.8447411111234174,2.208448717,-1.056679125,0.411109055,C,X,C
1/21/23 2:30,3.9262377064363267,-1.174202296,1.263814336471972,-0.845963033,1.6327419091636024,-0.238244302,1.352042368665138,3.517278083,-0.136626603,0.2421642119817752,C,X,A
1/21/23 2:40,-2.084112939,-0.355934917,-0.219454259,-1.741764112,3.365699899746706,-0.11915927,0.048155554219508956,4.8558368220269195,0.13655117171933262,0.097527204,B,X,C
1/21/23 2:50,1.7246966497611085,1.6478776057836733,-0.989982105,1.1400132864007855,1.2269075547853703,-0.058826409,0.9676113661221987,2.1663991380867174,1.4731915129757585,0.16615101996895806,C,X,C
1/21/23 3:00,-0.287447519,0.06832213,0.7037563582281527,0.9706336726114432,-0.007036099,0.2797677077282163,1.8476397080256943,2.239142588671532,0.12333075761887453,1.183002989767936,C,X,B
1/21/23 3:10,0.2873289044030093,0.12631251458699935,-0.378168258,-1.273255452,0.6351775701946811,-0.959320765,0.267968799,2.5660132148015267,0.6137659938071383,-1.205073561,B,X,A
1/21/23 3:20,-0.045512245,2.3059465859677397,2.715768937120417,0.13631129556366767,1.6681218603062682,-1.465340383,-0.175301816,1.268828566661981,-0.780467988,-0.31859617,A,X,B
1/21/23 3:30,-0.424236333,-1.399342166,0.25296993406175927,-0.902238203,2.262548395,0.6542973934742754,-0.066852858,5.896665964147774,0.041701005,0.33817460862287224,A,X,A
1/21/23 3:40,-0.569832928,0.7964303666421104,0.7098689877978293,-0.261567223,2.0159483031125296,0.8981238325812592,-0.742987903,4.120484263513091,0.14007845553686568,-1.582735902,B,X,B
1/21/23 3:50,0.32950873557300914,1.6639862798080995,-0.628325096,-0.34476658,2.786708658829222,0.7456358328028029,-0.765583793,3.3295444269996595,-0.140530528,1.3825844833260705,B,X,C
1/21/23 4:00,-1.517173697,-0.324857926,1.264600422831725,-0.427834216,0.7993968290145808,0.15497201855647263,0.44240676382570304,2.7098451414907085,-0.021818797,0.2548178757244813,C,Y,C
1/21/23 4:10,0.7505791675217656,0.8596307868548461,-0.026949056,2.002947084076286,3.7244451021051783,0.7672246274532887,-0.163949822,6.201214067067976,0.12621846762010605,0.9569017644237401,A,Y,B
1/21/23 4:20,-0.416194405,-0.982019497,-0.124536388,-0.440325685,3.3453138241441573,0.7134290260171423,0.3275691768512657,4.655018946246516,0.48103681309431556,1.119761878554883,C,X,B
1/21/23 4:30,-1.130069339,-0.686732396,-0.100522111,-0.808263825,2.935171916679374,0.7876293589549547,-1.48993615,3.8716134651262886,1.1691180434137616,0.4124529289106525,A,X,C
1/21/23 4:40,-0.450012858,0.3849664160476343,-1.2914043,-0.762581429,3.2651607971815015,-0.859540821,-0.092618825,5.2195191727786865,-2.265547792,-2.232593705,C,Z,A
1/21/23 4:50,1.2571492168625729,0.7985666731105902,-0.250526621,1.0437769564017552,0.44727829415514053,-1.096951797,1.0301178500904633,4.388760026,1.1137375141386876,0.14769422173020996,B,X,C
1/21/23 5:00,-0.535335087,1.1209365124062458,0.5461658002913381,-1.652102332,2.698930323384022,-0.388569247,-1.118924277,3.4980204204619834,-1.710808116,0.21188691352859798,B,X,A
1/21/23 5:10,0.35845361820962024,1.569628586939493,-1.545386239,-0.762622916,2.7403964277016266,-0.01738411,0.016526414134551155,3.3935876587070135,0.3087628210367523,-1.086866756,A,X,B
1/21/23 5:20,-0.730956276,-0.067446559,1.0216690239970856,1.446822840111534,2.967396924678445,-0.241921127,-1.854609311,3.409600871217403,2.3556289690884733,-1.789673457,A,X,C
1/21/23 5:30,0.7579218499236196,1.193611755172588,-0.268338454,0.2439861879976468,2.846890575244386,-1.876690331,-1.305462022,2.9839770407628743,-0.042540288,0.4616693028013537,C,X,B
1/21/23 5:40,0.6855077387902041,-0.342304843,0.24472673415126056,0.19192200503611323,2.444536703416779,1.7216926121351421,0.8076608876780496,5.111575441904542,0.18001913941464184,-1.249190337,B,X,B
1/21/23 5:50,1.8486088332964115,0.902091312,-2.234014397,2.1321464601437015,2.404482631569266,-0.274045989,-0.309284293,3.482018695,-0.310259714,2.0614172089667857,C,X,B
1/21/23 6:00,-0.175563945,0.20748879785218177,0.22498706065738258,0.2463479529484988,3.1923348771223776,0.17270441657695362,1.8220728655385423,5.3531846761807325,0.6672623472649369,0.2631372818131559,B,X,B
1/21/23 6:10,0.6686548047579066,0.4456779070819239,-1.043146882,-0.708186161,1.376645973962304,1.2445489907630587,0.4324431104243127,3.171313776455121,0.36220855263974167,1.351511717504909,A,Z,A
1/21/23 6:20,0.09806754,0.42350787402203743,-0.351458365,-0.282077057,2.366887008679747,-2.34497227,0.5305956648893245,3.400980063527379,-0.676047245,0.031163399367781428,B,X,B
1/21/23 6:30,1.2958717818630143,-1.60470501,-1.567465543,-1.135432309,1.4470032920322846,-0.511693872,-1.07648205,3.5475855622180017,-0.114353055,0.7515388279762827,C,X,C
1/21/23 6:40,-0.718832388,-1.124121859,-0.881881563,1.2559370400156968,1.8479037509399814,-0.387117274,-0.385105377,3.1009235994747226,-1.118436504,0.053263931,C,X,A
1/21/23 6:50,0.7450053128772811,0.10254143981752241,-0.163558315,0.5745617175367154,-0.672334265,-0.336310045,-0.732636182,3.413572401554357,-0.118941421,1.0055729303756735,B,X,A
1/21/23 7:00,-0.194697296,-1.68727908,-0.271752423,1.124414149970889,1.1294395099381775,-0.173486591,-1.06544174,4.550575803284947,-0.419372187,-2.038331902,A,X,B
1/21/23 7:10,-0.064188177,0.8312111031997558,0.8845303504876559,1.2129839285493706,1.563674705818459,1.4471347984448446,0.6638931260961353,5.201992946991809,0.1365409515907167,0.888147844,B,X,B
1/21/23 7:20,0.091752484,0.8715559662881419,-1.868071124,-0.414210781,1.5768560378689847,0.6734588757272225,0.8645158657686794,4.299065809697971,-0.709913897,0.6687641609342164,B,X,A
1/21/23 7:30,0.2522403964266774,0.32717055287779023,-0.051369296,-0.944752852,1.6665168885620925,0.9580352686288295,0.3989371941674486,2.809317641681469,-0.21443169,-0.154151658,B,X,B
1/21/23 7:40,-0.116229043,-1.121134013,-0.099082623,-0.051713111,0.8149949663339251,0.047120272,-0.828067193,3.4004971804358863,0.008772775,-0.409163885,A,Y,B
1/21/23 7:50,0.21471318317052634,1.3801389388685148,-0.457807064,-0.872761071,1.6675713346914027,-1.399373046,0.33073003509746257,3.4213797656776013,0.078417698,-0.299102251,A,Z,C
1/21/23 8:00,1.5781180575621845,2.037210639718358,-0.913205887,0.16495687540902468,3.085415755803877,-2.079697035,-1.912678401,5.700505779,0.2742837157058423,0.2827669683819988,B,Y,B
1/21/23 8:10,0.9854496856152184,0.14707682744597397,1.102177082179796,1.1320968808346892,1.7014419706056865,-1.529407723,1.3230092687080401,4.985555297061107,-0.174167665,1.2140393646559657,C,Y,C
1/21/23 8:20,0.8691545924968965,0.5105353784512363,2.047713565966319,-0.168139646,3.2982021508950314,0.35976570416601955,-1.298150176,5.214210738111474,-0.786693659,-0.534189208,A,X,C
1/21/23 8:30,-0.455539526,0.20173865479604391,-1.714061191,0.14999508990773913,3.232505848651619,0.031769712697634976,-1.120458982,3.2910488030410376,0.082073273,-1.701767091,A,X,B
1/21/23 8:40,-0.889240828,0.5303691889987993,-0.924184989,-0.093845616,1.412953190496499,-0.210163648,0.11529226957019256,2.726547122364673,-0.178857826,2.4845809842450635,C,X,B
1/21/23 8:50,0.9553005582377528,-0.119558757,-1.004360538,0.8027275724376978,2.569375998307011,-0.368576907,0.20415956024204565,4.573377310734783,1.024645642,0.6715745645136891,B,Y,C
1/21/23 9:00,0.8760467925297942,-0.03456424,-0.281521701,-0.667782394,0.6869583257381577,2.011721575442747,-0.072748598,3.539787597131629,1.1507415009103594,-0.391211614,B,X,C
1/21/23 9:10,1.472670675750982,0.9057176004973654,1.2558456732241978,-2.196446262,0.9460962133083657,-0.822903591,-1.110127941,4.291585798238842,-1.372080435,1.1888467189970484,A,X,B
1/21/23 9:20,-0.603980626,2.3456241618964406,0.5276704722747589,0.4708688593753808,2.111743704076037,0.9278194561160589,1.1333479936032922,4.412468190144862,0.6171545484177509,0.9336939018151047,B,X,A
1/21/23 9:30,-0.229548655,-1.400071234,-0.153852573,0.9878344213079936,2.508554686545817,0.001912936,-1.685949201,3.6048875595950127,0.8177441610899081,0.49228237366989974,C,X,B
1/21/23 9:40,-1.639484163,-0.103812484,0.016362561623623935,0.4463742447585357,3.6133685275522813,-0.060939512,-1.48326899,5.004110856000649,-1.345831296,-0.477051692,A,X,C
1/21/23 9:50,-0.392471106,-1.180460485,-0.319012654,-0.640230495,1.8371063186621914,1.176637548616744,-0.106982772,2.5396004407305273,0.579472819,0.6673225189843374,A,Y,B
1/21/23 10:00,0.9965705105794472,1.5920248985760834,0.7386468299632599,-1.135012098,2.1755581935476274,1.4625303826914446,-1.264233982,4.109396471484951,0.8959549177663008,1.0895588236927098,C,Z,C
1/21/23 10:10,-0.466495379,-0.587737969,0.8603351285740004,0.4944975317803214,2.097810495,-0.239549457,1.2226252762759253,4.678490152712405,-0.949646638,-1.720072732,B,X,C
1/21/23 10:20,0.6404797952008238,-1.443200794,0.5912979153138777,0.14147895293467364,3.793550080582806,0.7992027192421421,-1.178214635,5.702266372951124,-0.236341623,0.22449498197211173,B,X,B
1/21/23 10:30,-0.190503106,0.6381869988485734,-2.196541289,-0.125792628,3.3423088944164943,0.3638913621500538,1.5570271522103123,4.134814401901713,0.18631993582022166,0.29817570277746885,C,Y,A
1/21/23 10:40,0.32405702822156063,1.7443111147431112,0.013140757,1.8224633429937909,2.3846757193909807,0.007437139,1.0351221657715732,5.257428777325745,0.57045806,0.2660766614288725,A,X,A
1/21/23 10:50,-1.14769139,0.6635978685607627,-0.1865357,-0.946800094,2.7938748548636325,0.20425494265702587,1.2350557355075837,5.191760121146964,-0.98843941,0.046183617,A,X,B
1/21/23 11:00,0.08520945,0.20479787728191723,0.9913036125744031,1.7750370211274655,2.349699858383647,-0.688008815,1.8871059829532455,6.336801518502972,1.1570066978156122,1.186073075353902,A,Y,A
1/21/23 11:10,-2.991135971,0.4091409227759939,0.23910654628952047,0.031783905,3.0747740108432824,-0.306099393,0.081227924,4.323734693395797,-2.02934813,-0.211316933,A,X,A
1/21/23 11:20,-0.186896158,1.4148406628255548,0.5567385429323939,-1.835570477,2.8617892445427184,-0.58063528,-1.012974596,6.052079518337001,1.3237455489254997,-0.002785449,A,X,A
1/21/23 11:30,-1.630473244,-0.87419927,-0.495297046,-0.179202654,1.6979382693331688,0.9013767164289195,-0.103007876,4.810065126255357,0.5502674677899182,0.3156653180784559,C,X,B
1/21/23 11:40,1.205994516546816,-0.111847104,0.9393983789380939,0.959496077,2.0994438195016616,-0.095201116,-0.566665605,2.4658623367514485,-0.621771511,-0.178069527,A,X,C
1/21/23 11:50,0.7774073527645112,-0.452690149,1.2338147298388065,-0.365055033,2.1618514965576785,-1.297714025,-0.709191273,4.028735276686001,0.8644058427070802,-1.386001257,A,X,B
1/21/23 12:00,0.46667098196608103,-1.167865307,-1.626991378,-1.474778541,2.151851909413469,-0.723437223,0.15085343680683233,3.0834484401967526,-1.047799044,0.2141300436889329,A,X,B
1/21/23 12:10,1.521006227,-0.328375259,-1.29618902,-0.164514532,1.492196897907717,-3.199264645,-0.311704214,5.530256696129014,0.11493605439387525,0.22545637737145813,A,X,B
1/21/23 12:20,-0.948916521,1.1077210959824486,0.7624536971191908,-0.857172374,2.3369030583143062,-0.494492602,-0.752209684,4.168577484829254,0.23850487380859514,-0.365165081,A,Z,B
1/21/23 12:30,1.7473631979155582,0.5666021483927255,-0.172392295,0.4918144010879626,1.490949836407681,0.037645065,-0.245402393,2.680445219134956,0.2361348139590144,-0.132314917,A,Y,C
1/21/23 12:40,0.9321915642603847,0.6443105001082005,1.0287136866310302,0.7733998160676113,1.4147841407483641,-0.136135849,0.548978464,4.882771306794146,-0.839717557,-3.17987024,B,X,B
1/21/23 12:50,-0.236555287,0.1464756116533182,0.24182079418764837,-1.056270408,1.881257513144516,1.9801543515313924,0.956417207,5.321549705156887,-0.496077172,1.2084060493341344,B,Y,B
1/21/23 13:00,1.1356201471829441,0.5233237827285886,0.6928677138560301,-0.705804055,2.2694376996838748,0.5749060409150368,-1.602923913,3.596826334655848,0.12674486615081526,0.9010301758605995,A,X,C
1/21/23 13:10,-1.106293512,-0.800590342,-0.74723738,0.7566424651069377,3.2256700947814894,0.5304518530891508,-0.303201086,3.552959913537781,-0.726743743,-1.33783118,B,X,A
1/21/23 13:20,-0.824514162,-0.309509886,0.33979384202687707,-0.858844278,2.7100554852628527,-1.643269035,-0.141343205,4.201667974455787,0.27145279427660823,-0.675467245,A,X,C
1/21/23 13:30,-0.608589723,0.19200423696867674,0.3426318965414549,-1.082158136,3.1101277843440687,-0.364642054,-1.182520022,2.1893204828338746,-0.614125968,1.4485213610415906,B,Y,B
1/21/23 13:40,-0.528977708,0.27751585888189023,-0.688894,-1.178691132,3.7726452587498405,-0.486662807,-0.119705733,4.709719570541592,1.0000000260772435,-1.154850677,A,X,B
1/21/23 13:50,-1.056557643,0.320187855,1.0016934767752033,0.3520386129581204,1.4146354138638806,-0.786081199,0.1479956095400277,5.691311662383325,1.5626849505709355,0.47845868923613394,B,X,A
1/21/23 14:00,1.223083067095325,-0.138335282,-1.89532164,0.3091577195174642,2.711229866761133,-0.799880666,0.5188345452809907,3.3493064564868975,-0.297464175,-0.492016731,B,X,C
1/21/23 14:10,-0.2588544,-0.377423401,0.20770703659525896,-0.68404603,2.7512210195272244,-1.808122954,0.077158026,5.843059168111898,0.9202587609701054,0.41014195668516573,A,X,A
1/21/23 14:20,0.35250496835687956,3.157771283044298,-1.29407734,0.005085396,2.255909470554641,-1.275853205,-0.88094941,4.994824677014358,-0.212304542,0.050138025,A,X,B
1/21/23 14:30,-0.570351366,0.9067872729323987,-1.022301642,1.5271323841551305,2.892802570790089,0.8740934027649491,2.012030027571847,3.9229771380775604,-0.936431197,-0.283231829,A,X,C
1/21/23 14:40,-1.820603301,0.4131474759526224,0.9859868882962404,-0.974060157,2.0875472879850276,-0.142914692,0.8291267716215981,4.634835773321612,-0.425717741,0.3885218732514541,B,X,B
1/21/23 14:50,0.2700573583914221,-0.233208498,-1.099924837,-1.951742609,2.6707962327028545,-0.506402418,0.5527197446498667,5.597688589,0.085569741,-0.493047186,C,X,B
1/21/23 15:00,-1.912254975,-0.451218827,-1.142139005,0.45507557572037044,0.5835421958715252,-0.005411335,1.0048312570109361,4.141818145375212,-1.786957664,-1.784232873,C,X,B
1/21/23 15:10,-0.068634046,-0.130800594,0.5803222067106972,-0.110401164,2.0021238990086947,1.167390678701151,0.24460917181047706,4.392571340083937,0.6256567614454964,-0.927722269,B,Z,C
1/21/23 15:20,-1.368315039,0.29282884358668343,-1.110784084,-0.710025087,2.7083530572716006,0.004210521,1.2863008855219549,3.464522927405156,0.086020849,-1.047858625,C,X,B
1/21/23 15:30,1.987275999230808,-1.880435544,1.0182095268905322,0.6520802373549079,3.028415891,0.5403741309310379,0.05687195,3.880123571351784,1.0005439574691546,-1.604119158,C,X,B
1/21/23 15:40,0.9113627221747217,-1.569389595,0.6446051820286461,0.839225145,1.1391746346234806,-0.846604842,0.00174746,4.700800093,0.6081375537713583,0.36940006634770517,B,X,B
1/21/23 15:50,0.10575379127148042,-0.636882389,-0.777643862,-2.20827802,1.918191054403811,-0.618629951,0.6352284787912039,3.8196488982615837,0.11994831716388846,-0.172766691,A,X,A
1/21/23 16:00,1.2637066776546686,0.20713943677856853,0.9803756821930572,-0.652597909,0.9368155649507435,0.35397688506367536,1.5763575462909234,3.496562237255618,-0.355834935,0.3539410658098197,C,X,B
1/21/23 16:10,-0.846315977,-0.239273147,-1.938569151,2.317516231196855,1.6121636898827403,1.8926537083371138,1.5120486152893071,5.150986528403797,1.5228617217029874,0.5207513556033754,A,X,B
1/21/23 16:20,0.543479379,1.4781212260994843,0.4724913814655786,0.5834049157981909,2.3159408853018633,1.429774859514874,0.5928475982599956,4.4825034463505355,2.169872686836033,0.7564688367602417,B,Z,B
1/21/23 16:30,0.1998104337187135,-1.482396787,-1.246231524,0.6761036382971497,3.035487555698972,0.582828069,0.5166118585767997,3.5198869041310274,-0.339149405,0.40692174114878144,B,Y,A
1/21/23 16:40,0.264020081,-0.75134547,-0.523299413,1.1728942786314784,2.9037687892369584,0.15143376016071822,0.6960424110964861,5.752802975094481,1.042293473702551,-0.979608597,C,Z,C
1/21/23 16:50,1.2723535001067678,1.5200917409911012,-0.458709933,0.017068825199726117,2.222761924451344,1.401069355627171,0.9856209133365973,6.113616635772922,-0.706749659,0.5795255252509753,B,X,C
1/21/23 17:00,0.7324921027798023,0.13111932467514684,1.281397318018119,0.79668416,1.349102950648057,0.7946783230451239,1.2987319394132422,5.014600215281045,-0.587685954,0.22180473920770608,A,X,A
1/21/23 17:10,0.28872366282502326,0.8848425828011585,-0.501279259,0.7180620438372025,1.8606581738878798,-2.293662022,-0.236584084,2.8053433569554214,-0.386244951,2.190104779124827,A,X,B
1/21/23 17:20,-1.654887436,2.0512469432694633,-0.078619398,0.5390414967527589,4.537190229898249,-1.053930848,1.3180612898373913,4.407035211758212,0.6846826876063495,0.00791834,A,Y,A
1/21/23 17:30,-0.960046295,-0.693804418,-0.438173473,-0.322011971,0.6014234689890436,0.33814032535793165,0.342995114,4.588620439391605,-1.074913294,0.38289978573293226,B,X,B
